ULT_SUST_DEF,TALLA_INI_MIN,TALLA_FIN_MAX,MAR_CVE_N,MARCA,MODELO,COL_CVE_N,COLOR,CORRIDAS,DIV_CVE_N,DIVISION,SEC_CVE_N,SECCION,SBC_CVE_N,SUBCATEGORIA,CAT_CVE_N,CATEGORIA,FPLG_CVE_N,FAMILIA,Total
831729,21.0,28.0,5661,PANTHINK,CJ11,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,284.0,SAND PLAYA BAÑO PVC1 (284),158.0
831730,21.0,28.0,5661,PANTHINK,PA01,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,202.0,SAND PLAYA BAÑO DETALLES (202),86.0
831732,21.0,28.0,5661,PANTHINK,LD05,2179,BLANCO,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,284.0,SAND PLAYA BAÑO PVC1 (284),91.0
831715,21.0,28.0,5661,PANTHINK,LY06,4970,NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,254.0,SAND CUÑA PREMOLDEADA (254),81.0
831716,21.0,28.0,5661,PANTHINK,LY06,10085,ORO ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,254.0,SAND CUÑA PREMOLDEADA (254),183.0
830839,21.0,28.0,7774,OVERSEAS,2283,2023,PINK,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,73.0,PANTUFLA SUECO (73),385.0
830840,21.0,28.0,7774,OVERSEAS,2170,1602,NAVY,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,73.0,PANTUFLA SUECO (73),608.0
830967,8.0,25.0,4531,TOP MODA,C662,22883,MARINO COMETA,YE,1,CALZADO,9,NIÑO,42,BOTA,126,LLUVIA,,,1749.0
831444,21.0,28.0,4774,FJA,4504,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,242.0,SAND PANTUFLA (242),270.0
831900,22.0,27.0,5661,PANTHINK,19A2,810,PLATA,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,245.0,SAND PISO PREMOLDEADA FULLPLAS (245),1951.0
178312,22.0,27.0,4867,INSPIRACION,3906,8191,NEGRO/CAMEL,SI,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,6.0,BALLERINA KIT (6),3486.0
181852,22.0,27.0,1754,ADIXION,125,5761,NEGRO/VINO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,711.0,KIT BOTA PLATAFORMA (711),3975.0
832103,21.0,28.0,2403,STEFANY ROSH,1025,1368,CAMEL,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,46.0,CHOCLO PISO (46),402.0
180728,12.0,14.5,1491,VAVITO,I244,861,TABACO,RG,1,CALZADO,9,NIÑO,42,BOTA,33,HIKER,0.0,,2879.0
181269,22.0,27.0,1042,MILAGROS,7916,876,TAN,SI,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1679.0,ESCOTADO TACON BAJO (1679),3190.0
182036,12.0,18.5,5450,SHANGAI SHENDA,1020,501,GRIS,17,1,CALZADO,8,NIÑA,199,PANTUFLA,17,CONFORT,0.0,,8627.0
182037,14.0,22.0,5450,SHANGAI SHENDA,1023,839,ROSA,CF,1,CALZADO,8,NIÑA,199,PANTUFLA,17,CONFORT,0.0,,3753.0
182038,12.0,18.5,5450,SHANGAI SHENDA,ANDA,5027,NEGRO/BLANCO,17,1,CALZADO,9,NIÑO,199,PANTUFLA,17,CONFORT,0.0,,8795.0
180195,25.0,32.0,407,GARCIS,1757,571,MIEL,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707.0,CASUAL SPORT CHOCLO AGUJETA (1707),2213.0
182160,22.0,27.0,5625,CALIDA,6665,4970,NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,207.0,SAND CUÑA BAJO TRABA T (207),3693.0
182161,22.0,27.0,5625,CALIDA,7339,839,ROSA,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,210.0,SAND PISO HORCAPOLLO (210),3534.0
181462,25.0,32.0,4485,DON JOSE,506,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,42,BOTA,17,CONFORT,1708.0,CONFORT BN CHELSEA (1708),2620.0
181621,12.0,14.0,4133,ENSUEÑO,1563,4970,NEGRO,RF,1,CALZADO,8,NIÑA,42,BOTA,12,CASUAL,0.0,,2907.0
181625,22.0,27.0,3097,LADY CASTELO,9414,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1668.0,BN TACON MEDIO (1668),5863.0
181825,22.0,27.0,3869,MARSHELINE,713,825,ROJO,SI,1,CALZADO,5,DAMA,42,BOTA,33,HIKER,1667.0,BN/BC TACON BAJO (1667),3424.0
181826,22.0,27.0,3038,TROSSOS,8003,5306,NEGRO/AMARILLO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1909.0,KIT BOTA CONFORT (1909),6387.0
181998,22.0,27.0,5622,ANLI FOOTWEAR,4271,839,ROSA,SI,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,17.0,SAND MEDIA PLAT DELG BOTIN (17),1950.0
182157,22.0,27.0,5625,CALIDA,3991,801,ORO,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,206.0,SAND CUÑA BAJO HORCAPOLLO (206),3591.0
184259,22.0,27.0,870,FLEXI,4560,4970,NEGRO,SI,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,750.0,FLEXI BASICO (750),5074.0
184264,22.0,27.0,870,FLEXI,5304,1473,TAUPE,SI,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,750.0,FLEXI BASICO (750),2190.0
182106,22.0,27.0,5257,ONLEAD,3005,839,ROSA,SI,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,241.0,SAND PLAYA BAÑO PREMOLDEADA (241),4708.0
181434,22.0,27.0,4413,CALZADO PRINCIPESSA,300,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,431.0,BL CUÑA (431),3345.0
181438,22.0,27.0,4413,CALZADO PRINCIPESSA,855,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),5137.0
181445,22.0,27.0,1430,BATTAGLIA MIA,2701,2135,MUSGO,SI,1,CALZADO,5,DAMA,42,BOTA,33,HIKER,1667.0,BN/BC TACON BAJO (1667),3931.0
181448,22.0,27.0,1430,BATTAGLIA MIA,2701,3139,ROSA RICH,SI,1,CALZADO,5,DAMA,42,BOTA,33,HIKER,1667.0,BN/BC TACON BAJO (1667),5457.0
179752,22.0,27.0,4950,YUAN SHENG,1001,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,697.0,BN TEXANO TACON ALTO HERRAJE (697),2731.0
179753,22.0,27.0,4950,YUAN SHENG,1210,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1678.0,ESCOTADO TACON ALTO (1678),5774.0
179629,22.0,27.0,3229,BEEN CLASS,0678,5361,GRIS/MARINO,SI,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,189.0,KIT TENIS URBANO CERRADO (189),6568.0
179630,22.0,27.0,3229,BEEN CLASS,0845,839,ROSA,SI,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,564.0,TENIS URBANO AGUJETA (564),2355.0
180626,25.0,32.0,5232,LIFESTYLE,1M4M,382,CAFE,CI,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),657.0
180639,25.0,32.0,5232,LIFESTYLE,3M4M,457,CHOCOLATE,CI,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1739.0,TRAB INDU BN AGUJETA SEGUR (1739),567.0
181069,25.0,32.0,4868,ASKEN´S CONFORT,1622,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1761.0,VESTIR CAS CHOCLO MOCASIN (1761),1335.0
180359,25.0,32.0,1320,HARD TRIPLES,1952,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),1488.0
180918,18.0,23.0,636,TENTACION,519,3115,FERRERO,HX,1,CALZADO,8,NIÑA,42,BOTA,12,CASUAL,0.0,,3368.0
184250,22.0,27.0,870,FLEXI,0102,382,CAFE,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,200.0,FLEXI SANDALIA (200),945.0
180954,25.0,32.0,3181,JEFF DE LUIS,1927,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),989.0
180955,25.0,32.0,3181,JEFF DE LUIS,6112,11227,MIEL BRUSH,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),1172.0
180958,25.0,32.0,3181,JEFF DE LUIS,1608,11228,CAOBA SOMBRA,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),2106.0
180962,25.0,32.0,2836,CREAM SODA,29NP,382,CAFE,CI,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1719.0,HEAVY BN CHUKKA (1719),1914.0
181299,25.0,32.0,193,KAROSSO,1216,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1761.0,VESTIR CAS CHOCLO MOCASIN (1761),1730.0
181532,18.0,23.0,1799,GARABATOS,5186,2876,NEGRO/ROSA,HX,1,CALZADO,8,NIÑA,42,BOTA,33,HIKER,0.0,,5840.0
184258,22.0,27.0,870,FLEXI,5601,366,BEIGE,SI,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,750.0,FLEXI BASICO (750),3016.0
184269,22.0,27.0,70,CRIVELLI,9567,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,1776.0,BN/BC PLAT C/TACON ALTO ANCHO (1776),4278.0
181304,25.0,32.0,312,SAIL,3000,2576,GRIS RATA,CI,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720.0,HEAVY LOOK INDUSTRIAL (1720),2785.0
181320,25.0,32.0,2898,UNIDOS,1118,3115,FERRERO,CI,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1706.0,CASUAL SPORT BN CHUKKA (1706),4820.0
181324,25.0,32.0,2898,UNIDOS,520,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707.0,CASUAL SPORT CHOCLO AGUJETA (1707),2356.0
181036,25.0,32.0,932,CHRISTIAN GALLERY,614,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),2926.0
181649,25.0,32.0,4598,RODRI-SAN,136,382,CAFE,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),5794.0
181652,22.0,24.5,4598,RODRI-SAN,72,4970,NEGRO,RR,1,CALZADO,7,JUNIORS,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),1597.0
181614,22.0,24.5,5375,SANDAREY,ERA,1997,AZUL MARINO,RR,1,CALZADO,7,JUNIORS,244,SANDALIA,54,PLAYA/BAÑO,1730.0,SAND PLAYA BAÑO HORCAPOLLO (1730),2224.0
181615,22.0,24.5,5375,SANDAREY,UGA,1997,AZUL MARINO,RR,1,CALZADO,7,JUNIORS,244,SANDALIA,54,PLAYA/BAÑO,1730.0,SAND PLAYA BAÑO HORCAPOLLO (1730),2339.0
179984,22.0,27.0,4601,JP ORIGINAL,E27S,1473,TAUPE,SI,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1661.0,BC TACON ALTO (1661),1352.0
179987,22.0,27.0,4601,JP ORIGINAL,M66M,839,ROSA,SI,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1682.0,BXL TACON ALTO (1682),2115.0
179992,22.0,27.0,4601,JP ORIGINAL,Y04M,3855,NUDE,SI,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1661.0,BC TACON ALTO (1661),1977.0
182196,22.0,27.0,5632,SIRENA,S004,4970,NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1842.0,SAND CONFORT PLAT TRABA T (1842),3034.0
182200,22.0,27.0,5632,SIRENA,S004,2179,BLANCO,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1842.0,SAND CONFORT PLAT TRABA T (1842),3483.0
182205,22.0,27.0,5632,SIRENA,S007,4970,NEGRO,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1983.0,SAND CONFORT CUÑA PESCADOR (1983),5019.0
181595,22.0,27.0,363,VATULELE,511,5695,MARINO/ROSA,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,713.0,KIT BOTA TACON BAJO (713),5644.0
181605,22.0,27.0,4951,NEVADA,8404,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1673.0,MILITAR TACON BAJO (1673),4193.0
181607,22.0,27.0,4079,GISELLE,1601,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1676.0,BL TACON BAJO (1676),3968.0
180754,18.0,24.5,1499,HUSH PUPPIES1,0842,1997,AZUL MARINO,CH,1,CALZADO,9,NIÑO,66,CHOCLO,12,CASUAL,0.0,,3036.0
181360,25.0,32.0,4832,PACCINO,0008,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),2574.0
181363,25.0,32.0,4832,PACCINO,0507,1368,CAMEL,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764.0,VESTIR CHOCLO AGUJETA (1764),3565.0
181374,22.0,27.0,3869,MARSHELINE,146,10941,NEGRO/NUTTY,SI,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,0.0,,9828.0
179325,22.0,27.0,3604,MANHATTAN,6010,1652,PLATA/ROSA,SI,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,548.0,KIT SUELA CORRIDA (548),4655.0
182007,22.0,27.0,4985,BANU,6212,1368,CAMEL,SI,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,2008.0,SAND SUELA CORR BAJO PATA DE G (2008),2455.0
182008,22.0,27.0,4985,BANU,7028,1368,CAMEL,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1830.0,SAND CONFORT CUÑA PULSERA (1830),1168.0
181245,22.0,27.0,230,MARCO DELLI,2105,467,COGÑAC,SI,1,CALZADO,5,DAMA,42,BOTA,127,MONTAR,1676.0,BL TACON BAJO (1676),1565.0
181246,22.0,27.0,230,MARCO DELLI,8801,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,132,MOTO,1662.0,BC TACON BAJO (1662),3089.0
181247,22.0,27.0,230,MARCO DELLI,8801,467,COGÑAC,SI,1,CALZADO,5,DAMA,42,BOTA,132,MOTO,1662.0,BC TACON BAJO (1662),2594.0
181263,22.0,27.0,1042,MILAGROS,5921,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,12,CASUAL,437.0,BL PISO (437),3084.0
821234,8.0,25.0,3405,RISEL,215,810,PLATA,YD,1,CALZADO,8,NIÑA,244,SANDALIA,50,OCASIONES ESPECIALES,,,4394.0
824966,21.0,28.0,369,VICENZA,3901,2884,NEGRO/PLATA,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,564.0,TENIS URBANO AGUJETA (564),1158.0
825004,21.0,28.0,2743,STEFANA,4200,876,TAN,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,539.0,CERRADO CUÑA (539),2708.0
820970,21.0,28.0,4525,AB SHOES,VEMO,570,MEZCLILLA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,1990.0,SAND PISO DESTALONADO (1990),6073.0
820795,21.0,28.0,3061,STARS,9005,3855,NUDE,U5,1,CALZADO,5,DAMA,244,SANDALIA,54,PLAYA/BAÑO,241.0,SAND PLAYA BAÑO PREMOLDEADA (241),4864.0
824602,24.0,32.0,4598,RODRI-SAN,4700,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),8204.0
825074,1.0,7.0,4358,WUXI NUO FAN,1003,501,GRIS,UE,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,179.0,CALCETIN (179),4036.0
825077,1.0,7.0,4358,WUXI NUO FAN,1002,839,ROSA,UE,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,179.0,CALCETIN (179),2316.0
825075,1.0,7.0,4358,WUXI NUO FAN,1001,839,ROSA,UE,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,179.0,CALCETIN (179),1737.0
825076,1.0,7.0,4358,WUXI NUO FAN,2002,5708,ROSA ESTRELLA,UE,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,179.0,CALCETIN (179),2341.0
825132,21.0,28.0,4791,CALZADO PAZSTOR,6004,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,1892.0,CERRADO PISO (1892),2592.0
825137,21.0,28.0,4791,CALZADO PAZSTOR,7809,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1662.0,BC TACON BAJO (1662),2062.0
825134,21.0,28.0,4791,CALZADO PAZSTOR,7211,4196,EXPRESSO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,1889.0,CERRADO ELASTICO (1889),5695.0
825136,21.0,28.0,4791,CALZADO PAZSTOR,7809,3999,BISON,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1662.0,BC TACON BAJO (1662),1526.0
825138,21.0,28.0,4791,CALZADO PAZSTOR,6215,4196,EXPRESSO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),1895.0
821029,21.0,28.0,985,TAGUESI,6601,22853,ROSA RICH/METAL LADY,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,180.0,CHOCLO AGUJETA YUTE (180),806.0
824553,21.0,28.0,870,FLEXI,8121,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),2264.0
824559,21.0,28.0,870,FLEXI,5309,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),639.0
824984,21.0,28.0,907,PISA MODA,330,22980,ROSA ANTIGUO/NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,546.0,KIT MOCASIN (546),3288.0
825670,21.0,28.0,369,VICENZA,4902,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,554.0,MOCASIN SUELA CORRIDA (554),3370.0
180112,25.0,32.0,4558,DISTRIBUIDORA GRUPAR,7104,19,AZUL,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1744.0,URBANO CASUAL CHOCLO AGUJETA (1744),1678.0
180113,25.0,32.0,4558,DISTRIBUIDORA GRUPAR,8131,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720.0,HEAVY LOOK INDUSTRIAL (1720),1003.0
180114,25.0,32.0,4558,DISTRIBUIDORA GRUPAR,7053,876,TAN,CI,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1719.0,HEAVY BN CHUKKA (1719),1432.0
180115,25.0,32.0,4558,DISTRIBUIDORA GRUPAR,7241,3166,CHOCO,CI,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720.0,HEAVY LOOK INDUSTRIAL (1720),1405.0
180127,25.0,32.0,4270,PBF,1950,376,BRONCE,CI,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721.0,HIKER BN AGUJETA (1721),3135.0
180134,25.0,32.0,4270,PBF,5124,15,ARENA,CI,1,CALZADO,3,CABALLERO,42,BOTA,80,TRABAJO INDUSTRIAL,1739.0,TRAB INDU BN AGUJETA SEGUR (1739),2087.0
180137,25.0,32.0,4270,PBF,8000,376,BRONCE,CI,1,CALZADO,3,CABALLERO,42,BOTA,80,TRABAJO INDUSTRIAL,1739.0,TRAB INDU BN AGUJETA SEGUR (1739),1557.0
180139,25.0,32.0,1396,ITAL MODA,7730,6942,IRON,CI,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1721.0,HIKER BN AGUJETA (1721),2680.0
180165,25.0,32.0,870,FLEXI,0805,375,BRANDY,CI,1,CALZADO,3,CABALLERO,42,BOTA,17,CONFORT,1709.0,CONFORT BN CHUKKA (1709),4546.0
180166,25.0,32.0,870,FLEXI,9301,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),4443.0
180167,25.0,32.0,870,FLEXI,9305,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,42,BOTA,17,CONFORT,1708.0,CONFORT BN CHELSEA (1708),3384.0
180174,25.0,32.0,870,FLEXI,1607,382,CAFE,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),2919.0
180176,25.0,32.0,870,FLEXI,1607,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1710.0,CONFORT CHOCLO AGUJETA (1710),6506.0
180178,25.0,32.0,870,FLEXI,1608,4970,NEGRO,CI,1,CALZADO,3,CABALLERO,66,CHOCLO,17,CONFORT,1737.0,SERV CHOCLO MOCASIN (1737),2392.0
825131,21.0,28.0,4791,CALZADO PAZSTOR,6302,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,1889.0,CERRADO ELASTICO (1889),2289.0
825133,21.0,28.0,4791,CALZADO PAZSTOR,6206,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,535.0,CERRADO CIERRE (535),2105.0
825135,21.0,28.0,4791,CALZADO PAZSTOR,6215,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),3716.0
824567,21.0,28.0,870,FLEXI,5419,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1668.0,BN TACON MEDIO (1668),1421.0
824570,21.0,28.0,870,FLEXI,2209,876,TAN,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),778.0
824549,21.0,28.0,870,FLEXI,8325,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),3237.0
824558,21.0,28.0,870,FLEXI,8121,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),3594.0
824562,21.0,28.0,870,FLEXI,5911,1312,AVELLANA,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,1665.0,BN/BC PISO (1665),1219.0
825071,21.0,28.0,5538,WUXI HENGYUAN,9003,501,GRIS,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236.0,PANTUFLA (236),1256.0
821077,21.0,28.0,1045,KIMEL,1286,2875,ROJO/NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,221.0,SAND KIT PLAT (221),6346.0
821275,21.0,28.0,4732,RAZZINI SHOES,7141,10085,ORO ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,296.0,SAND PLAT MEDIO SUECO (296),4927.0
823342,24.0,32.0,5257,ONLEAD,9055,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1800.0,URBANO (1800),1763.0
820867,21.0,28.0,3064,KAKTUS,1071,8272,MARINO/TAN,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,198.0,SAND KIT PISO PULSERA (198),3141.0
820869,21.0,28.0,3064,KAKTUS,2017,467,COGÑAC,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,279.0,SAND PISO PREMOLDEADA CORCHO (279),3465.0
820866,21.0,28.0,3064,KAKTUS,1070,5084,ROSA/NEGRO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,198.0,SAND KIT PISO PULSERA (198),4035.0
821453,24.0,32.0,4914,XIA BELLA,8012,825,ROJO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1729.0,SAND PLAYA BAÑO CROC (1729),2428.0
821454,24.0,32.0,4914,XIA BELLA,8012,2534,MARINO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,1729.0,SAND PLAYA BAÑO CROC (1729),5244.0
825210,24.0,32.0,4558,DISTRIBUIDORA GRUPAR,6047,3166,CHOCO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1718.0,HEAVY BN CHELSEA (1718),873.0
825183,24.0,32.0,13,ARETINA,5433,443,CANELA,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1702.0,CASUAL CHOCLO DRIVER (1702),1582.0
825182,1.0,7.0,2566,IMPULSORA ARRA,3DGO,2467,AMARILLO/ROJO,UC,1,CALZADO,3,CABALLERO,199,PANTUFLA,17,CONFORT,1716.0,DESCANSO PANTUFLA TOON (1716),2032.0
821394,21.0,28.0,7516,JADE,8723,22887,ROSA GLITTER,U5,1,CALZADO,5,DAMA,42,BOTA,126,LLUVIA,1766.0,LLUVIA BL (1766),2764.0
821056,21.0,28.0,1017,MOC-MEN,1997,839,ROSA,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,721.0,SAND CUÑA MEDIO BOTIN (721),3007.0
821055,21.0,28.0,1017,MOC-MEN,0717,2534,MARINO,U5,1,CALZADO,5,DAMA,244,SANDALIA,12,CASUAL,53.0,SAND PLAT C/TACON DESTALONADO (53),7400.0
825207,24.0,32.0,4582,COMERCER,MAUI,382,CAFE,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1718.0,HEAVY BN CHELSEA (1718),670.0
825184,24.0,32.0,13,ARETINA,5900,2534,MARINO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1702.0,CASUAL CHOCLO DRIVER (1702),1205.0
825211,24.0,32.0,4558,DISTRIBUIDORA GRUPAR,8041,3166,CHOCO,U3,1,CALZADO,3,CABALLERO,42,BOTA,81,VAQUERO,1748.0,VAQUERA BN URBAN (1748),495.0
823003,21.0,28.0,7554,BESS BELLA,1242,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680.0,TEXANO TACON ALTO (1680),606.0
823007,21.0,28.0,4950,YUAN SHENG,9GG1,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1670.0,TEXANO TACON BAJO (1670),1505.0
823006,21.0,28.0,4950,YUAN SHENG,9EE2,1473,TAUPE,U5,1,CALZADO,5,DAMA,42,BOTA,131,MILITAR,1672.0,MILITAR TACON ALTO (1672),1280.0
